task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Hybrid_FordB_16_0,2024-08-01T10:13:45,Hybrid_FordB_16_0,db1aac9e-63ce-42d6-a194-b23a4e6b5763,6750.276950120926,0.18842766143329315,2.791406514281002e-05,28.109234329244682,227.9713686604107,13.597104549407959,0.05270704482226879,0.42746185946919013,0.02549526331883203,0.5056641676102909,Italy,ITA,tuscany,,,Linux-3.10.0-1160.102.1.el7.x86_64-x86_64-with-glibc2.17,3.11.9,2.5.0,144,Intel(R) Xeon(R) Gold 6140M CPU @ 2.30GHz,4,4 x Tesla V100-PCIE-16GB,10.4087,43.7089,1196.5773010253906,process,N
