task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Hybrid_Trace_3_9,2024-09-08T19:26:45,Hybrid_Trace_39,831825fc-a362-4f02-a678-1bde6df9d65f,281.76660442352295,0.024668686174458665,8.755011498108305e-05,386.54348647445255,458.73616738017256,0.5276284217834473,0.030255159407441487,0.035904400667959635,4.1286262986307065e-05,0.06620084633838744,Italy,ITA,tuscany,,,Linux-3.10.0-1160.102.1.el7.x86_64-x86_64-with-glibc2.17,3.11.9,2.5.0,144,Intel(R) Xeon(R) Gold 6140M CPU @ 2.30GHz,4,4 x Tesla V100-PCIE-16GB,10.4087,43.7089,1196.5773010253906,process,N
