task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Hybrid_FordB_16_0,2024-08-01T13:55:36,Hybrid_FordB_16_0,3d31134e-d01c-433b-a95c-cbf84c5b2aeb,6329.49316072464,0.21272325689167343,3.360826218593263e-05,64.76467450157276,246.43463753243,13.48857879638672,0.11386895326981195,0.43327953856766044,0.023715296468676383,0.5708637883061487,Italy,ITA,tuscany,,,Linux-3.10.0-1160.102.1.el7.x86_64-x86_64-with-glibc2.17,3.11.9,2.5.0,144,Intel(R) Xeon(R) Gold 6140M CPU @ 2.30GHz,4,4 x Tesla V100-PCIE-16GB,10.4087,43.7089,1196.5773010253906,process,N
