task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Hybrid_FordA_16_0,2024-07-31T21:06:30,Hybrid_FordA_16_0,f29ec132-4cb9-4cd5-96ae-0090e16a8d66,5839.413530111313,0.16933801729854814,2.8999157313773334e-05,39.42886087393784,227.26062802841412,13.470255374908447,0.06395602879450432,0.3686299060148599,0.021849294661237313,0.45443522947060155,Italy,ITA,tuscany,,,Linux-3.10.0-1160.102.1.el7.x86_64-x86_64-with-glibc2.17,3.11.9,2.5.0,144,Intel(R) Xeon(R) Gold 6140M CPU @ 2.30GHz,4,4 x Tesla V100-PCIE-16GB,10.4087,43.7089,1196.5773010253906,process,N
