task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Hybrid_FordB_3_0,2024-08-01T03:53:53,Hybrid_FordB_3_0,90aaac52-2c36-41da-aa18-59977012f174,6262.81213593483,0.1768704670783961,2.824138210881026e-05,37.542018139450974,225.23311056759627,10.063317775726318,0.06531090491618212,0.39183173624303436,0.017506658363629177,0.4746492995228457,Italy,ITA,tuscany,,,Linux-3.10.0-1160.102.1.el7.x86_64-x86_64-with-glibc2.17,3.11.9,2.5.0,144,Intel(R) Xeon(R) Gold 6140M CPU @ 2.30GHz,4,4 x Tesla V100-PCIE-16GB,10.4087,43.7089,1196.5773010253906,process,N
