task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Hybrid_Wine_16_5,2024-09-08T19:02:14,Hybrid_Wine_165,07f4b1b6-2e40-4c66-96f0-731f0f941391,319.2583281993866,0.029312053522365284,9.181299950834968e-05,440.85792367109025,441.5202700672346,4.6151604652404785,0.039097702014247684,0.03915488104615861,0.0004091963863572298,0.07866177944676353,Italy,ITA,tuscany,,,Linux-3.10.0-1160.102.1.el7.x86_64-x86_64-with-glibc2.17,3.11.9,2.5.0,144,Intel(R) Xeon(R) Gold 6140M CPU @ 2.30GHz,4,4 x Tesla V100-PCIE-16GB,10.4087,43.7089,1196.5773010253906,process,N
