task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Hybrid_sMNIST_8_0,2024-08-01T22:45:32,Hybrid_sMNIST_8_0,d2c3df9e-fde0-484c-8e30-3832a59944a1,4493.1783182621,0.1272900658238244,2.832962748614827e-05,41.02854955808388,222.63721823427025,10.025533676147461,0.051208067543921244,0.277874580910634,0.01251276641318197,0.34159541486773726,Italy,ITA,tuscany,,,Linux-3.10.0-1160.102.1.el7.x86_64-x86_64-with-glibc2.17,3.11.9,2.5.0,144,Intel(R) Xeon(R) Gold 6140M CPU @ 2.30GHz,4,4 x Tesla V100-PCIE-16GB,10.4087,43.7089,1196.5773010253906,process,N
