task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Hybrid_Wine_8_4,2024-09-08T18:56:46,Hybrid_Wine_84,3ea3a22b-fa70-4a49-a735-f7077c8f8152,40.80575895309448,0.0035613832375541027,8.727648416545432e-05,383.43393006261743,459.1105289969871,0.5525307655334473,0.0043471988719229766,0.005203871107596569,6.252319449690446e-06,0.009557322298969237,Italy,ITA,tuscany,,,Linux-3.10.0-1160.102.1.el7.x86_64-x86_64-with-glibc2.17,3.11.9,2.5.0,144,Intel(R) Xeon(R) Gold 6140M CPU @ 2.30GHz,4,4 x Tesla V100-PCIE-16GB,10.4087,43.7089,1196.5773010253906,process,N
