task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Hybrid_FordB_8_0,2024-08-01T05:27:15,Hybrid_FordB_8_0,874c77e1-79e5-4978-954e-5335c4b6bcf8,5586.896024227142,0.21653364662264826,3.8757417933341514e-05,139.15100945354777,225.2404455867599,10.045166015625,0.21595098636648416,0.3495494846393399,0.015588873022493985,0.581089344028318,Italy,ITA,tuscany,,,Linux-3.10.0-1160.102.1.el7.x86_64-x86_64-with-glibc2.17,3.11.9,2.5.0,144,Intel(R) Xeon(R) Gold 6140M CPU @ 2.30GHz,4,4 x Tesla V100-PCIE-16GB,10.4087,43.7089,1196.5773010253906,process,N
